ACID|ACCT_OPN_BOD_DATE|ENTITY_CRE_FLG|DEL_FLG|LCHG_USER_ID|LCHG_TIME|RCRE_USER_ID|RCRE_TIME|TS_CNT|DSA_PENAL_FLG|PENALTY_AMT|SUBVEN_REVERSE_FLG|APPLICATION_REF_ID|PARENT_CUST_ID|BANK_ID
011426623|1990-02-13 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:31.0|SYSTEM|2012-12-15 05:57:31.0|0||0||||01
011421925|1950-01-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:13.0|SYSTEM|2012-12-15 05:57:13.0|0||0||||01
011421992|1950-01-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:13.0|SYSTEM|2012-12-15 05:57:13.0|0||0||||01
011426634|1990-02-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:31.0|SYSTEM|2012-12-15 05:57:31.0|0||0||||01
011426244|1989-08-02 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:29.0|SYSTEM|2012-12-15 05:57:29.0|0||0||||01
011423360|2006-02-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:18.0|SYSTEM|2012-12-15 05:57:18.0|0||0||||01
011421440|2009-02-19 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:11.0|SYSTEM|2012-12-15 05:57:11.0|0||0||||01
011421433|1982-04-28 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:11.0|SYSTEM|2012-12-15 05:57:11.0|0||0||||01
011421376|2008-11-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:10.0|SYSTEM|2012-12-15 05:57:10.0|0||0||||01
011421387|2008-11-25 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:10.0|SYSTEM|2012-12-15 05:57:10.0|0||0||||01
011422217|1980-03-03 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:14.0|SYSTEM|2012-12-15 05:57:14.0|0||0||||01
011424828|1987-12-24 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:24.0|SYSTEM|2012-12-15 05:57:24.0|0||0||||01
011427311|1990-03-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:33.0|SYSTEM|2012-12-15 05:57:33.0|0||0||||01
011420918|1983-03-31 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:08.0|SYSTEM|2012-12-15 05:57:08.0|0||0||||01
011421037|1983-06-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:09.0|SYSTEM|2012-12-15 05:57:09.0|0||0||||01
011421155|1983-07-19 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:09.0|SYSTEM|2012-12-15 05:57:09.0|0||0||||01
011420985|2010-09-13 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:09.0|SYSTEM|2012-12-15 05:57:09.0|0||0||||01
011421106|2010-10-27 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:09.0|SYSTEM|2012-12-15 05:57:09.0|0||0||||01
011426520|1987-01-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:30.0|SYSTEM|2012-12-15 05:57:30.0|0||0||||01
011426597|1987-02-26 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:31.0|SYSTEM|2012-12-15 05:57:31.0|0||0||||01
011426528|2009-06-23 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:30.0|SYSTEM|2012-12-15 05:57:30.0|0||0||||01
011424595|1987-11-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:23.0|SYSTEM|2012-12-15 05:57:23.0|0||0||||01
011426318|2008-01-02 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:29.0|SYSTEM|2012-12-15 05:57:29.0|0||0||||01
011436138|2006-09-09 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:07.0|SYSTEM|2012-12-15 05:58:07.0|0||0||||01
011436848|1981-11-03 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:10.0|SYSTEM|2012-12-15 05:58:10.0|0||0||||01
011430878|1996-05-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:47.0|SYSTEM|2012-12-15 05:57:47.0|0||0||||01
011431010|1996-08-13 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:47.0|SYSTEM|2012-12-15 05:57:47.0|0||0||||01
011437550|1982-04-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:12.0|SYSTEM|2012-12-15 05:58:12.0|0||0||||01
011428192|1992-03-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:36.0|SYSTEM|2012-12-15 05:57:36.0|0||0||||01
011437397|2012-10-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:12.0|SYSTEM|2012-12-15 05:58:12.0|0||0||||01
011437417|2008-08-09 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:12.0|SYSTEM|2012-12-15 05:58:12.0|0||0||||01
011435985|2006-03-21 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:06.0|SYSTEM|2012-12-15 05:58:06.0|0||0||||01
011435185|2005-02-21 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:03.0|SYSTEM|2012-12-15 05:58:03.0|0||0||||01
011433122|1991-10-31 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:55.0|SYSTEM|2012-12-15 05:57:55.0|0||0||||01
011423974|1982-04-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:20.0|SYSTEM|2012-12-15 05:57:20.0|0||0||||01
011425681|1985-10-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:27.0|SYSTEM|2012-12-15 05:57:27.0|0||0||||01
011422043|2011-07-28 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:13.0|SYSTEM|2012-12-15 05:57:13.0|0||0||||01
011422131|2011-08-29 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:13.0|SYSTEM|2012-12-15 05:57:13.0|0||0||||01
011435796|2002-09-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:06.0|SYSTEM|2012-12-15 05:58:06.0|0||0||||01
011435879|2004-05-29 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:06.0|SYSTEM|2012-12-15 05:58:06.0|0||0||||01
011435819|2002-10-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:06.0|SYSTEM|2012-12-15 05:58:06.0|0||0||||01
011429447|1994-08-28 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:41.0|SYSTEM|2012-12-15 05:57:41.0|0||0||||01
011429374|2001-08-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:41.0|SYSTEM|2012-12-15 05:57:41.0|0||0||||01
011422596|2011-09-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:15.0|SYSTEM|2012-12-15 05:57:15.0|0||0||||01
011422702|2011-10-29 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:16.0|SYSTEM|2012-12-15 05:57:16.0|0||0||||01
011422649|1984-06-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:15.0|SYSTEM|2012-12-15 05:57:15.0|0||0||||01
011422751|1982-12-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:16.0|SYSTEM|2012-12-15 05:57:16.0|0||0||||01
011422735|2011-11-22 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:16.0|SYSTEM|2012-12-15 05:57:16.0|0||0||||01
011434065|1992-04-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:59.0|SYSTEM|2012-12-15 05:57:59.0|0||0||||01
011428609|1992-11-21 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:38.0|SYSTEM|2012-12-15 05:57:38.0|0||0||||01
011430368|1995-06-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:45.0|SYSTEM|2012-12-15 05:57:45.0|0||0||||01
011429683|1994-08-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:42.0|SYSTEM|2012-12-15 05:57:42.0|0||0||||01
011423362|2012-05-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:18.0|SYSTEM|2012-12-15 05:57:18.0|0||0||||01
011421865|1983-03-28 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:12.0|SYSTEM|2012-12-15 05:57:12.0|0||0||||01
011425829|2009-02-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:28.0|SYSTEM|2012-12-15 05:57:28.0|0||0||||01
011423449|1983-11-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:18.0|SYSTEM|2012-12-15 05:57:18.0|0||0||||01
011422256|2011-06-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:14.0|SYSTEM|2012-12-15 05:57:14.0|0||0||||01
011423603|1985-11-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:19.0|SYSTEM|2012-12-15 05:57:19.0|0||0||||01
011420346|2005-09-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:06.0|SYSTEM|2012-12-15 05:57:06.0|0||0||||01
011426502|1989-05-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:30.0|SYSTEM|2012-12-15 05:57:30.0|0||0||||01
011425946|2010-12-24 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:28.0|SYSTEM|2012-12-15 05:57:28.0|0||0||||01
011421700|1984-04-21 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:12.0|SYSTEM|2012-12-15 05:57:12.0|0||0||||01
011424325|1984-06-09 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:22.0|SYSTEM|2012-12-15 05:57:22.0|0||0||||01
011422429|1950-01-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:14.0|SYSTEM|2012-12-15 05:57:14.0|0||0||||01
011420970|1983-04-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:09.0|SYSTEM|2012-12-15 05:57:09.0|0||0||||01
011424086|2011-09-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:21.0|SYSTEM|2012-12-15 05:57:21.0|0||0||||01
011425382|1985-04-25 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:26.0|SYSTEM|2012-12-15 05:57:26.0|0||0||||01
011424677|1983-09-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:23.0|SYSTEM|2012-12-15 05:57:23.0|0||0||||01
011427279|1990-02-12 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:33.0|SYSTEM|2012-12-15 05:57:33.0|0||0||||01
011421306|1983-10-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:10.0|SYSTEM|2012-12-15 05:57:10.0|0||0||||01
011424817|1988-03-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:24.0|SYSTEM|2012-12-15 05:57:24.0|0||0||||01
011427405|1988-09-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:33.0|SYSTEM|2012-12-15 05:57:33.0|0||0||||01
011427547|1989-01-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011436128|2006-09-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:07.0|SYSTEM|2012-12-15 05:58:07.0|0||0||||01
011437529|2012-10-10 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:12.0|SYSTEM|2012-12-15 05:58:12.0|0||0||||01
011433041|1999-02-19 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:54.0|SYSTEM|2012-12-15 05:57:54.0|0||0||||01
011437373|2012-10-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:12.0|SYSTEM|2012-12-15 05:58:12.0|0||0||||01
011431455|1995-12-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:49.0|SYSTEM|2012-12-15 05:57:49.0|0||0||||01
011431723|1997-07-24 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:50.0|SYSTEM|2012-12-15 05:57:50.0|0||0||||01
011428132|1992-02-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:36.0|SYSTEM|2012-12-15 05:57:36.0|0||0||||01
011429129|1993-09-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:40.0|SYSTEM|2012-12-15 05:57:40.0|0||0||||01
011433226|1999-05-08 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:55.0|SYSTEM|2012-12-15 05:57:55.0|0||0||||01
011435567|2005-11-03 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:05.0|SYSTEM|2012-12-15 05:58:05.0|0||0||||01
011435611|2005-11-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:05.0|SYSTEM|2012-12-15 05:58:05.0|0||0||||01
011428338|1992-05-29 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:37.0|SYSTEM|2012-12-15 05:57:37.0|0||0||||01
011435676|2005-11-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:05.0|SYSTEM|2012-12-15 05:58:05.0|0||0||||01
011437438|1982-02-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:12.0|SYSTEM|2012-12-15 05:58:12.0|0||0||||01
011433648|1999-10-08 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:57.0|SYSTEM|2012-12-15 05:57:57.0|0||0||||01
011435569|2004-01-24 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:05.0|SYSTEM|2012-12-15 05:58:05.0|0||0||||01
011432974|1999-09-03 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:54.0|SYSTEM|2012-12-15 05:57:54.0|0||0||||01
011432052|1997-03-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:51.0|SYSTEM|2012-12-15 05:57:51.0|0||0||||01
011433115|1999-09-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:55.0|SYSTEM|2012-12-15 05:57:55.0|0||0||||01
011436991|2003-11-29 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:10.0|SYSTEM|2012-12-15 05:58:10.0|0||0||||01
011436591|2005-03-29 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011433791|1999-12-29 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:58.0|SYSTEM|2012-12-15 05:57:58.0|0||0||||01
011431224|1995-09-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:48.0|SYSTEM|2012-12-15 05:57:48.0|0||0||||01
011436645|2005-04-08 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011436619|2012-08-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011435316|1993-07-31 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:04.0|SYSTEM|2012-12-15 05:58:04.0|0||0||||01
011436213|2012-07-19 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:07.0|SYSTEM|2012-12-15 05:58:07.0|0||0||||01
011426982|1990-02-22 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:32.0|SYSTEM|2012-12-15 05:57:32.0|0||0||||01
011424330|2012-03-13 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:22.0|SYSTEM|2012-12-15 05:57:22.0|0||0||||01
011423111|2011-12-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:17.0|SYSTEM|2012-12-15 05:57:17.0|0||0||||01
011424470|1987-04-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:22.0|SYSTEM|2012-12-15 05:57:22.0|0||0||||01
011425350|2008-11-27 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:26.0|SYSTEM|2012-12-15 05:57:26.0|0||0||||01
011421418|2008-12-13 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:10.0|SYSTEM|2012-12-15 05:57:10.0|0||0||||01
011421429|2008-12-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:10.0|SYSTEM|2012-12-15 05:57:10.0|0||0||||01
011422641|2008-02-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:15.0|SYSTEM|2012-12-15 05:57:15.0|0||0||||01
011422652|2008-03-14 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:15.0|SYSTEM|2012-12-15 05:57:15.0|0||0||||01
011426704|1987-04-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:31.0|SYSTEM|2012-12-15 05:57:31.0|0||0||||01
011425808|1988-12-23 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:28.0|SYSTEM|2012-12-15 05:57:28.0|0||0||||01
011420754|2012-10-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:08.0|SYSTEM|2012-12-15 05:57:08.0|0||0||||01
011423793|1986-01-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:20.0|SYSTEM|2012-12-15 05:57:20.0|0||0||||01
011425437|2012-10-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:26.0|SYSTEM|2012-12-15 05:57:26.0|0||0||||01
011423900|1986-04-03 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:20.0|SYSTEM|2012-12-15 05:57:20.0|0||0||||01
011423485|2012-05-10 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:18.0|SYSTEM|2012-12-15 05:57:18.0|0||0||||01
011420012|2005-09-22 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:05.0|SYSTEM|2012-12-15 05:57:05.0|0||0||||01
011420307|1980-12-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:06.0|SYSTEM|2012-12-15 05:57:06.0|0||0||||01
011423578|2012-06-28 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:19.0|SYSTEM|2012-12-15 05:57:19.0|0||0||||01
011423628|2012-07-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:19.0|SYSTEM|2012-12-15 05:57:19.0|0||0||||01
011420152|2005-12-13 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:06.0|SYSTEM|2012-12-15 05:57:06.0|0||0||||01
011426962|1990-08-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:32.0|SYSTEM|2012-12-15 05:57:32.0|0||0||||01
011420300|2012-01-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:06.0|SYSTEM|2012-12-15 05:57:06.0|0||0||||01
011420365|2012-02-09 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:06.0|SYSTEM|2012-12-15 05:57:06.0|0||0||||01
011425476|1988-04-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:27.0|SYSTEM|2012-12-15 05:57:27.0|0||0||||01
011425486|1988-04-19 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:27.0|SYSTEM|2012-12-15 05:57:27.0|0||0||||01
011425517|1988-04-28 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:27.0|SYSTEM|2012-12-15 05:57:27.0|0||0||||01
011423814|2012-10-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:20.0|SYSTEM|2012-12-15 05:57:20.0|0||0||||01
011426966|2012-05-10 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:32.0|SYSTEM|2012-12-15 05:57:32.0|0||0||||01
011424808|1987-12-22 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:24.0|SYSTEM|2012-12-15 05:57:24.0|0||0||||01
011426611|1989-09-09 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:31.0|SYSTEM|2012-12-15 05:57:31.0|0||0||||01
011423883|2012-04-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:20.0|SYSTEM|2012-12-15 05:57:20.0|0||0||||01
011420443|2006-07-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:07.0|SYSTEM|2012-12-15 05:57:07.0|0||0||||01
011424381|1986-03-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:22.0|SYSTEM|2012-12-15 05:57:22.0|0||0||||01
011423510|1983-12-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:19.0|SYSTEM|2012-12-15 05:57:19.0|0||0||||01
011421844|1982-12-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:12.0|SYSTEM|2012-12-15 05:57:12.0|0||0||||01
011422289|2011-07-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:14.0|SYSTEM|2012-12-15 05:57:14.0|0||0||||01
011425927|2012-11-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:28.0|SYSTEM|2012-12-15 05:57:28.0|0||0||||01
011422454|2011-08-13 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:15.0|SYSTEM|2012-12-15 05:57:15.0|0||0||||01
011424291|1997-12-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:22.0|SYSTEM|2012-12-15 05:57:22.0|0||0||||01
011427135|1990-04-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:32.0|SYSTEM|2012-12-15 05:57:32.0|0||0||||01
011422585|2011-09-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:15.0|SYSTEM|2012-12-15 05:57:15.0|0||0||||01
011422644|2011-10-08 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:15.0|SYSTEM|2012-12-15 05:57:15.0|0||0||||01
011421125|1980-06-26 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:09.0|SYSTEM|2012-12-15 05:57:09.0|0||0||||01
011420770|2006-01-12 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:08.0|SYSTEM|2012-12-15 05:57:08.0|0||0||||01
011427298|2008-06-27 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:33.0|SYSTEM|2012-12-15 05:57:33.0|0||0||||01
011424271|2008-03-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:22.0|SYSTEM|2012-12-15 05:57:22.0|0||0||||01
011422843|2011-11-24 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:16.0|SYSTEM|2012-12-15 05:57:16.0|0||0||||01
011421091|2008-01-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:09.0|SYSTEM|2012-12-15 05:57:09.0|0||0||||01
011423314|2012-03-26 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:18.0|SYSTEM|2012-12-15 05:57:18.0|0||0||||01
011425102|1988-05-31 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:25.0|SYSTEM|2012-12-15 05:57:25.0|0||0||||01
011421768|1983-01-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:12.0|SYSTEM|2012-12-15 05:57:12.0|0||0||||01
011425135|1988-01-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:25.0|SYSTEM|2012-12-15 05:57:25.0|0||0||||01
011421309|2010-12-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:10.0|SYSTEM|2012-12-15 05:57:10.0|0||0||||01
011423538|1985-10-28 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:19.0|SYSTEM|2012-12-15 05:57:19.0|0||0||||01
011425878|2009-03-03 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:28.0|SYSTEM|2012-12-15 05:57:28.0|0||0||||01
011427097|2009-08-31 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:32.0|SYSTEM|2012-12-15 05:57:32.0|0||0||||01
011426874|1990-01-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:32.0|SYSTEM|2012-12-15 05:57:32.0|0||0||||01
011422208|2011-09-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:14.0|SYSTEM|2012-12-15 05:57:14.0|0||0||||01
011425902|2010-10-25 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:28.0|SYSTEM|2012-12-15 05:57:28.0|0||0||||01
011425158|1985-01-29 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:25.0|SYSTEM|2012-12-15 05:57:25.0|0||0||||01
011422706|1985-08-19 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:16.0|SYSTEM|2012-12-15 05:57:16.0|0||0||||01
011426091|2011-09-28 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:29.0|SYSTEM|2012-12-15 05:57:29.0|0||0||||01
011426126|2012-03-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:29.0|SYSTEM|2012-12-15 05:57:29.0|0||0||||01
011422964|2007-07-24 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:17.0|SYSTEM|2012-12-15 05:57:17.0|0||0||||01
011421142|1983-07-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:09.0|SYSTEM|2012-12-15 05:57:09.0|0||0||||01
011422957|1985-12-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:16.0|SYSTEM|2012-12-15 05:57:16.0|0||0||||01
011427703|2009-12-22 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011423846|1987-01-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:20.0|SYSTEM|2012-12-15 05:57:20.0|0||0||||01
011421812|2006-11-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:12.0|SYSTEM|2012-12-15 05:57:12.0|0||0||||01
011420643|2006-08-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:07.0|SYSTEM|2012-12-15 05:57:07.0|0||0||||01
011427831|1991-11-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:35.0|SYSTEM|2012-12-15 05:57:35.0|0||0||||01
011423932|1950-01-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:20.0|SYSTEM|2012-12-15 05:57:20.0|0||0||||01
011424761|1988-02-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:24.0|SYSTEM|2012-12-15 05:57:24.0|0||0||||01
011427788|1991-10-14 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:35.0|SYSTEM|2012-12-15 05:57:35.0|0||0||||01
011425308|1984-05-31 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:26.0|SYSTEM|2012-12-15 05:57:26.0|0||0||||01
011426198|1989-04-03 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:29.0|SYSTEM|2012-12-15 05:57:29.0|0||0||||01
011427527|1989-01-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011423299|1986-05-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:18.0|SYSTEM|2012-12-15 05:57:18.0|0||0||||01
011427889|1991-06-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:35.0|SYSTEM|2012-12-15 05:57:35.0|0||0||||01
011427771|1991-03-21 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:35.0|SYSTEM|2012-12-15 05:57:35.0|0||0||||01
011427776|1990-08-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:35.0|SYSTEM|2012-12-15 05:57:35.0|0||0||||01
011427456|1987-01-19 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011429919|1994-11-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:43.0|SYSTEM|2012-12-15 05:57:43.0|0||0||||01
