ACID|MAX_ALWD_ADVN_LIM|ACCT_CRFILE_REF_ID|LF_CHRG_PEND_LINES|HEALTH_CODE|LAST_LF_CALC_DATE|LAST_AOD_AOS_DATE|RCRE_USER_ID|RCRE_TIME|LCHG_USER_ID|LCHG_TIME|DUE_DATE|EXT_DUE_DATE|ECGC_APPL_FLG|ECGC_DR_ACID|ACCT_STATUS|LST_ECGC_CAL_DATE|ACCT_STATUS_DATE|TS_CNT|RPC_ACCT_FLG|STICKY_DATE|DISB_IND|ENTITY_CRE_FLG|DEL_FLG|DELINK_ACID|INTERNAL_LIMIT_UPD_FLG|ACCT_CLS_REASON_CODE|COLLECTION_OFFICER|BANK_ID|NEXT_INACT_CHRG_CALC_DATE|NEXT_DORM_CHRG_CALC_DATE|NOTICE_DAYS
011422256|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:14.0|C3166|2019-01-05 01:04:12.0|||||A||2018-12-10 00:00:00.0|7||||Y|N|||||01|2016-02-25 00:00:00.0|2013-07-05 00:00:00.0|0
011423603|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:19.0|C10102|2019-05-23 03:44:20.0|||||A||2019-01-05 00:00:00.0|9||||Y|N|||||01|2015-05-29 00:00:00.0||0
011425946|99,999,999,999,999.99||0|01||2017-05-18 00:00:00.0|SYSTEM|2012-12-15 05:57:28.0|BJMS|2019-03-26 19:41:25.0|||||A||2019-03-26 00:00:00.0|12||||Y|N|||||01|2018-05-20 00:00:00.0||0
011424325|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:22.0|C5121|2018-11-28 00:56:54.0|||||A||2018-11-02 00:00:00.0|6||||Y|N|||||01|2013-10-01 00:00:00.0||0
011420970|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:09.0|C5121|2019-04-12 01:50:28.0|||||I||2019-04-12 00:00:00.0|7||||Y|N|||||01|2019-04-12 00:00:00.0|2013-08-13 00:00:00.0|0
011424019|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:21.0|C8649|2018-10-11 00:45:48.0|||||A||2018-10-10 00:00:00.0|6||||Y|N|||||01|||0
011424086|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:21.0|C3166|2018-12-08 23:46:51.0|||||A||2018-12-05 00:00:00.0|6||||Y|N|||||01|||0
011422590|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:15.0|C8649|2019-04-24 01:47:27.0|||||A||2019-04-09 00:00:00.0|8||||Y|N|||||01|2016-09-23 00:00:00.0||0
011425711|99,999,999,999,999.99||0|01||2017-05-15 00:00:00.0|SYSTEM|2012-12-15 05:57:27.0|00874|2019-07-05 16:00:50.0|||||A||2018-05-07 00:00:00.0|10||||Y|N|||001||01|2016-05-06 00:00:00.0||0
011425961|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:28.0|C3166|2019-03-13 01:05:00.0|||||A||2019-03-01 00:00:00.0|6||||Y|N|||||01|||0
011424817|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:24.0|C5121|2018-09-26 02:14:59.0|||||A||2018-09-17 00:00:00.0|8||||Y|N|||||01|2016-09-17 00:00:00.0||0
011436553|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:08.0|C3166|2019-01-04 01:01:34.0|||||A||2018-12-13 00:00:00.0|7||||Y|N|||||01|2017-04-01 00:00:00.0||0
011431224|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:48.0|C5121|2019-05-30 02:08:05.0|||||A||2019-05-28 00:00:00.0|7||||Y|N|||||01|||0
011427570|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|C8649|2019-08-14 02:24:37.0|||||A||2019-08-13 00:00:00.0|7||||Y|N|||||01|||0
011427425|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|C5121|2019-04-12 01:51:35.0|||||A||2019-03-30 00:00:00.0|7||||Y|N|||||01|||0
011427621|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|00862|2018-12-29 13:54:42.0|||||I||2018-08-09 00:00:00.0|7||||Y|N|||022||01|2018-08-09 00:00:00.0||0
011427740|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:35.0|C3166|2019-02-13 02:04:53.0|||||A||2019-01-25 00:00:00.0|8||||Y|N|||||01|2017-11-18 00:00:00.0|2013-02-17 00:00:00.0|0
011427694|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|C11727|2019-06-29 03:16:02.0|||||A||2019-05-29 00:00:00.0|9||||Y|N|||||01|2014-11-22 00:00:00.0|2013-02-17 00:00:00.0|0
011427641|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|C5121|2019-02-02 00:43:47.0|||||A||2019-01-28 00:00:00.0|7||||Y|N|||||01|||0
011437550|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:12.0|BJMS|2019-04-04 19:40:49.0|||||A||2019-04-04 00:00:00.0|7||||Y|N|||||01|2018-07-25 00:00:00.0|2016-02-13 00:00:00.0|0
011427448|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|C5121|2019-01-01 23:48:46.0|||||A||2018-12-26 00:00:00.0|8||||Y|N|||||01|2017-02-02 00:00:00.0||0
011427311|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:33.0|C5121|2018-10-28 01:55:47.0|||||A||2018-10-06 00:00:00.0|6||||Y|N|||||01|||0
011427279|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:33.0|C8649|2019-02-03 00:04:23.0|||||A||2019-02-01 00:00:00.0|6||||Y|N|||||01|||0
011422886|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:16.0|C5121|2019-08-03 02:28:55.0|||||A||2019-07-10 00:00:00.0|8||||Y|N|||||01|2016-06-02 00:00:00.0||0
011422899|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:16.0|02823|2015-10-17 16:22:03.0|||||A||2015-03-03 00:00:00.0|4||||Y|N|||018||01|||0
011422832|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:16.0|C11727|2019-08-06 04:26:46.0|||||A||2019-08-02 00:00:00.0|8||||Y|N|||||01|2014-08-28 00:00:00.0|2015-08-29 00:00:00.0|0
011422898|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:16.0|00499|2014-09-16 11:59:58.0|||||A||2014-09-16 00:00:00.0|3||||Y|N|||001||01|2013-10-11 00:00:00.0||0
011423036|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:17.0|C3166|2019-03-13 01:04:57.0|||||A||2019-03-11 00:00:00.0|9||||Y|N|||||01|2016-05-27 00:00:00.0||0
011427821|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:35.0|C10102|2019-08-22 02:39:38.0|||||A||2019-04-30 00:00:00.0|8||||Y|N|||||01|2016-07-16 00:00:00.0|2017-07-17 00:00:00.0|0
011427759|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:35.0|C8649|2018-11-11 00:07:27.0|||||A||2018-11-07 00:00:00.0|6||||Y|N|||||01|||0
011427697|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|C5121|2018-11-30 02:50:42.0|||||A||2018-11-29 00:00:00.0|6||||Y|N|||||01|||0
011427745|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:35.0|C11727|2019-06-28 02:02:36.0|||||A||2019-06-18 00:00:00.0|8||||Y|N|||||01|||0
011427765|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:35.0|C11727|2019-07-11 03:29:21.0|||||A||2019-07-10 00:00:00.0|7||||Y|N|||||01|||0
011426240|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:29.0|C3166|2018-11-07 23:01:21.0|||||A||2018-11-06 00:00:00.0|6||||Y|N|||||01|||0
011426358|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:30.0|C8649|2018-12-08 01:18:37.0|||||A||2018-12-07 00:00:00.0|6||||Y|N|||||01|||0
011426318|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:30.0|C10102|2019-05-04 03:15:03.0|||||A||2019-04-29 00:00:00.0|8||||Y|N|||||01|2014-09-26 00:00:00.0||0
011426502|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:30.0|BJMS|2019-02-18 19:40:44.0|||||A||2019-02-18 00:00:00.0|10||||Y|N|||||01|2018-12-29 00:00:00.0||0
011425169|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:25.0|C3166|2019-02-09 23:41:26.0|||||A||2019-01-11 00:00:00.0|6||||Y|N|||||01|||0
011425212|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:25.0|C10102|2019-05-22 03:21:26.0|||||A||2019-05-13 00:00:00.0|7||||Y|N|||||01|||0
011425382|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:26.0|C5121|2019-08-03 02:28:56.0|||||A||2019-07-06 00:00:00.0|7||||Y|N|||||01|||0
011429897|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:43.0|C8649|2019-05-12 00:15:47.0|||||A||2019-04-18 00:00:00.0|7||||Y|N|||||01|||0
011436832|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:10.0|C10102|2019-01-21 00:38:30.0|||||A||2019-01-18 00:00:00.0|6||||Y|N|||||01|||0
011432258|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:52.0|C3166|2019-02-13 02:04:52.0|||||A||2019-01-24 00:00:00.0|7||||Y|N|||||01|||0
011436701|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|C5121|2019-04-07 02:11:35.0|||||A||2019-04-06 00:00:00.0|9||||Y|N|||||01|2014-10-26 00:00:00.0|2013-02-13 00:00:00.0|0
011436735|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|C3166|2019-03-13 01:05:00.0|||||A||2019-02-15 00:00:00.0|7||||Y|N|||||01|||0
011436959|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:10.0|C8649|2018-09-04 01:18:28.0|||||I||2018-09-04 00:00:00.0|9||||Y|N|||||01|2018-09-04 00:00:00.0||0
011436926|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:10.0|BJMS|2019-06-27 19:43:30.0|||||A||2019-06-27 00:00:00.0|8||||Y|N|||||01|2018-12-17 00:00:00.0||0
011436726|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|C8649|2018-12-07 02:34:48.0|||||A||2018-12-06 00:00:00.0|6||||Y|N|||||01|||0
011426954|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:32.0|C8649|2018-09-21 01:02:46.0|||||A||2018-09-05 00:00:00.0|6||||Y|N|||||01|||0
011431758|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:50.0|C3166|2019-01-04 01:01:34.0|||||A||2018-11-27 00:00:00.0|9||||Y|N|||||01|2016-07-07 00:00:00.0||0
011431723|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:50.0|00593|2017-02-23 15:17:40.0|||||I||2016-09-19 00:00:00.0|6||||Y|N|||022||01|2016-09-19 00:00:00.0||0
011428277|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:37.0|C3166|2018-09-13 01:01:31.0|||||A||2018-09-11 00:00:00.0|9||||Y|N|||||01|2016-06-30 00:00:00.0||0
011433281|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:55.0|C3166|2019-03-10 02:14:05.0|||||D||2019-03-10 00:00:00.0|8||||Y|N|||||01|2018-03-09 00:00:00.0|2019-03-10 00:00:00.0|0
011428192|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:36.0|C10102|2019-03-04 00:36:53.0|||||A||2019-03-01 00:00:00.0|7||||Y|N|||||01|2013-10-01 00:00:00.0||0
011428132|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:36.0|C11727|2019-06-16 02:56:11.0|||||A||2019-06-10 00:00:00.0|8||||Y|N|||||01|2014-06-25 00:00:00.0||0
011428306|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:37.0|C8649|2019-08-15 23:51:19.0|||||A||2019-08-05 00:00:00.0|9||||Y|N|||||01|2015-10-29 00:00:00.0||0
011432096|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:51.0|C10102|2019-01-21 00:38:30.0|||||A||2019-01-02 00:00:00.0|10||||Y|N|||||01|2017-09-15 00:00:00.0||0
011432105|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:51.0|C10102|2019-03-24 00:10:08.0|||||A||2019-02-04 00:00:00.0|7||||Y|N|||||01|||0
011431968|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:51.0|C5121|2018-12-29 01:41:23.0|||||A||2018-12-13 00:00:00.0|9||||Y|N|||||01|2016-12-08 00:00:00.0||0
011432006|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:51.0|C8649|2018-10-11 00:45:18.0|||||A||2018-10-03 00:00:00.0|6||||Y|N|||||01|||0
011432016|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:51.0|C3166|2019-03-13 01:04:57.0|||||A||2019-02-11 00:00:00.0|8||||Y|N|||||01|2017-03-12 00:00:00.0||0
011431979|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:51.0|C8649|2019-02-17 03:30:46.0|||||A||2019-01-21 00:00:00.0|7||||Y|N|||||01|2017-08-02 00:00:00.0||0
011432017|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:51.0|C3166|2019-02-16 01:16:08.0|||||A||2019-02-11 00:00:00.0|8||||Y|N|||||01|2014-06-25 00:00:00.0||0
011432191|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:51.0|C10102|2019-03-27 02:21:54.0|||||A||2019-03-26 00:00:00.0|11||||Y|N|||||01|2016-08-22 00:00:00.0||0
011432052|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:51.0|C8649|2019-08-15 02:31:32.0|||||A||2019-08-08 00:00:00.0|9||||Y|N|||||01|2014-12-07 00:00:00.0||0
011431466|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:49.0|BJMS|2019-04-30 19:40:27.0|||||A||2019-04-30 00:00:00.0|8||||Y|N|||||01|2018-12-29 00:00:00.0|2013-09-06 00:00:00.0|0
011431556|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:49.0|C5121|2019-02-28 01:01:19.0|||||A||2019-01-07 00:00:00.0|7||||Y|N|||||01|||0
011431359|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:48.0|C5121|2019-01-30 00:53:02.0|||||A||2018-11-27 00:00:00.0|7||||Y|N|||||01|2013-10-26 00:00:00.0|2014-10-26 00:00:00.0|0
011431455|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:49.0|C5121|2018-11-02 00:38:39.0|||||A||2018-10-31 00:00:00.0|6||||Y|N|||||01|||0
011433513|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:57.0|C3166|2018-09-02 00:01:11.0|||||A||2018-09-01 00:00:00.0|6||||Y|N|||||01|||0
011433572|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:57.0|C3166|2018-11-10 00:18:06.0|||||A||2018-08-30 00:00:00.0|7||||Y|N|||||01|||0
011433398|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:56.0|C8649|2019-05-18 03:28:18.0|||||I||2019-05-18 00:00:00.0|8||||Y|N|||||01|2019-05-18 00:00:00.0||0
011435555|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:05.0|C10102|2019-06-09 00:13:27.0|||||A||2019-05-28 00:00:00.0|7||||Y|N|||||01|||0
011435567|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:05.0|C8649|2019-02-17 03:30:47.0|||||I||2019-02-17 00:00:00.0|9||||Y|N|||||01|2019-02-17 00:00:00.0||0
011435664|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:05.0|C10102|2019-06-12 02:07:53.0|||||I||2019-06-12 00:00:00.0|7||||Y|N|||||01|2019-06-12 00:00:00.0||0
011435796|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:06.0|C5121|2019-03-16 02:07:11.0|||||A||2019-02-11 00:00:00.0|7||||Y|N|||||01|||0
011435943|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:06.0|C10102|2019-07-24 02:55:27.0|||||A||2019-07-23 00:00:00.0|7||||Y|N|||||01|||0
011435879|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:06.0|C5121|2019-05-30 02:08:09.0|||||A||2019-03-05 00:00:00.0|8||||Y|N|||||01|||0
011430878|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:47.0|C5121|2019-02-27 01:22:13.0|||||A||2019-02-20 00:00:00.0|8||||Y|N|||||01|||0
011435819|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:06.0|C5121|2019-05-10 02:29:01.0|||||A||2019-01-31 00:00:00.0|9||||Y|N|||||01|2014-12-20 00:00:00.0||0
011429074|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:40.0|C8649|2018-09-16 23:31:29.0|||||I||2018-09-17 00:00:00.0|8||||Y|N|||||01|2018-09-17 00:00:00.0||0
011429106|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:40.0|C8649|2019-07-18 02:17:59.0|||||A||2019-06-18 00:00:00.0|7||||Y|N|||||01|||0
011429239|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:40.0|C5121|2018-12-27 02:21:29.0|||||A||2018-12-26 00:00:00.0|9||||Y|N|||||01|2017-12-03 00:00:00.0||0
011429150|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:40.0|C10102|2019-04-19 23:56:02.0|||||A||2019-04-08 00:00:00.0|8||||Y|N|||||01|2016-06-11 00:00:00.0||0
011429129|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:40.0|C5121|2019-03-16 02:07:16.0|||||A||2019-03-04 00:00:00.0|8||||Y|N|||||01|2013-11-09 00:00:00.0||0
011430875|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:47.0|C10102|2019-05-25 03:42:15.0|||||A||2019-05-16 00:00:00.0|9||||Y|N|||||01|2016-06-14 00:00:00.0||0
011430984|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:47.0|C5121|2019-03-22 00:12:29.0|||||A||2019-03-15 00:00:00.0|7||||Y|N|||||01|||0
011431017|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:47.0|C5121|2019-01-30 00:53:02.0|||||A||2019-01-01 00:00:00.0|8||||Y|N|||||01|2017-06-18 00:00:00.0||0
011431010|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:47.0|C8649|2019-05-08 02:21:23.0|||||A||2019-04-29 00:00:00.0|8||||Y|N|||||01|2016-06-28 00:00:00.0||0
011436323|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:08.0|BJMS|2018-10-22 19:41:36.0|||||A||2018-10-22 00:00:00.0|7||||Y|N|||||01|2018-07-15 00:00:00.0||0
011436433|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:08.0|RBLADMIN|2019-05-29 15:14:06.0|||||A||2019-05-29 00:00:00.0|8||||Y|N|||||01|2019-05-24 00:00:00.0||0
011436614|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|C3166|2018-03-16 00:02:10.0|||||D||2018-03-16 00:00:00.0|7||||Y|N|||||01|2017-03-15 00:00:00.0|2018-03-16 00:00:00.0|0
011436497|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:08.0|C3166|2018-12-10 00:09:44.0|||||A||2018-12-08 00:00:00.0|6||||Y|N|||||01|||0
011436750|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|C11727|2019-07-11 03:29:21.0|||||A||2019-07-02 00:00:00.0|8||||Y|N|||||01|2013-10-01 00:00:00.0||0
011436647|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|C3166|2019-02-16 01:16:05.0|||||A||2018-11-05 00:00:00.0|7||||Y|N|||||01|||0
011432832|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:54.0|C10102|2019-03-04 00:36:57.0|||||A||2018-12-31 00:00:00.0|7||||Y|N|||||01|||0
011432767|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:53.0|C11727|2019-07-11 03:29:22.0|||||A||2018-11-12 00:00:00.0|6||||Y|N|||||01|2013-10-11 00:00:00.0|2014-10-12 00:00:00.0|0
011432868|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:54.0|C8649|2018-10-25 00:14:41.0|||||A||2018-10-23 00:00:00.0|6||||Y|N|||||01|||0
011432766|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:53.0|C5121|2019-04-10 02:27:06.0|||||A||2019-02-22 00:00:00.0|8||||Y|N|||||01|||0
011437596|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:13.0|C3166|2018-09-01 04:13:27.0|||||A||2018-08-23 00:00:00.0|6||||Y|N|||||01|2013-11-06 00:00:00.0|2014-11-06 00:00:00.0|0
011434891|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:02.0|C5121|2018-11-29 03:07:18.0|||||A||2018-11-12 00:00:00.0|7||||Y|N|||||01|2016-10-04 00:00:00.0||0
011434912|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:02.0|C3166|2017-04-02 02:42:55.0|||||D||2017-04-02 00:00:00.0|5||||Y|N|||||01|2016-04-01 00:00:00.0|2017-04-02 00:00:00.0|0
011436541|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:08.0|C8649|2019-02-06 01:51:36.0|||||A||2019-02-03 00:00:00.0|6||||Y|N|||||01|||0
011436571|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|RBLADMIN|2018-10-09 09:36:45.0|||||A||2018-10-09 00:00:00.0|9||||Y|N|||||01|2018-03-07 00:00:00.0||0
011436582|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|C10102|2019-05-25 03:42:15.0|||||A||2019-05-23 00:00:00.0|7||||Y|N|||||01|||0
011436671|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|C8649|2019-01-09 01:16:13.0|||||A||2019-01-03 00:00:00.0|6||||Y|N|||||01|||0
011436586|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|C8649|2018-09-19 01:03:53.0|||||A||2018-08-23 00:00:00.0|9||||Y|N|||||01|2017-09-17 00:00:00.0||0
011436591|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|C0494|2014-10-12 22:56:25.0|||||D||2014-10-12 00:00:00.0|2||||Y|N|||||01|2013-10-12 00:00:00.0|2014-10-12 00:00:00.0|0
011429374|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:41.0|C5121|2019-01-17 00:41:22.0|||||A||2019-01-16 00:00:00.0|7||||Y|N|||||01|||0
011437174|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:11.0|C10102|2019-07-05 02:32:55.0|||||A||2019-05-06 00:00:00.0|10||||Y|N|||||01|2015-06-27 00:00:00.0|2016-06-28 00:00:00.0|0
011437272|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:11.0|C8649|2019-01-10 02:11:49.0|||||A||2018-12-28 00:00:00.0|7||||Y|N|||||01|||0
011437076|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:10.0|C10102|2019-07-05 02:32:55.0|||||A||2019-04-11 00:00:00.0|7||||Y|N|||||01|||0
011437113|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:11.0|C0828|2014-10-24 23:29:34.0|||||D||2014-10-25 00:00:00.0|2||||Y|N|||||01|2013-10-24 00:00:00.0|2014-10-25 00:00:00.0|0
011433739|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:58.0|C8649|2019-08-15 23:51:18.0|||||A||2019-07-06 00:00:00.0|7||||Y|N|||||01|||0
011433727|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:58.0|C8649|2019-05-07 01:38:02.0|||||A||2019-05-01 00:00:00.0|7||||Y|N|||||01|||0
011433791|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:58.0|C10102|2019-04-17 01:41:15.0|||||A||2019-04-09 00:00:00.0|6||||Y|N|||||01|2016-02-13 00:00:00.0||0
011431892|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:50.0|C4261|2017-10-08 23:27:02.0|||||D||2017-10-09 00:00:00.0|4||||Y|N|||||01|2016-10-08 00:00:00.0|2017-10-09 00:00:00.0|0
011435515|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:05.0|00963|2018-09-15 10:29:55.0|||||A||2018-09-15 00:00:00.0|6||||Y|N|||||01|2017-06-28 00:00:00.0|2018-06-29 00:00:00.0|0
011435313|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:04.0|C8649|2019-06-07 01:45:35.0|||||A||2018-09-03 00:00:00.0|9||||Y|N|||||01|2017-11-17 00:00:00.0||0
011433703|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:58.0|C10102|2019-07-25 03:06:26.0|||||I||2019-07-25 00:00:00.0|9||||Y|N|||||01|2019-07-25 00:00:00.0|2013-02-13 00:00:00.0|0
011428609|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:38.0|C5121|2019-04-12 01:50:24.0|||||A||2019-01-11 00:00:00.0|7||||Y|N|||||01|||0
011433648|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:57.0|C5121|2019-04-11 02:29:03.0|||||A||2019-03-19 00:00:00.0|9||||Y|N|||||01|2017-03-30 00:00:00.0||0
011435184|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:03.0|00593|2017-02-20 16:56:45.0|||||A||2017-02-09 00:00:00.0|6||||Y|N|||022||01|2016-08-27 00:00:00.0|2014-10-19 00:00:00.0|0
011435217|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:03.0|C5121|2019-01-30 00:53:02.0|||||A||2019-01-25 00:00:00.0|6||||Y|N|||||01|2013-10-01 00:00:00.0|2014-10-02 00:00:00.0|0
011435051|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:03.0|C3166|2018-11-07 02:27:43.0|||||A||2018-09-28 00:00:00.0|8||||Y|N|||||01|||0
011435258|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:04.0|00659|2017-06-14 16:57:11.0|||||A||2016-08-25 00:00:00.0|6||||Y|N|||001||01|||0
